filepath,churn,num_commits,sloc,bugs,enhancements,blocker_sev_bugs,major_sev_bugs,minor_sev_bugs,critical_sev_bugs,normal_sev_bugs,trivial_sev_bugs,regressions,vulnerabilities
modules/core/config.m4,36,6,44,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_include.h,36,7,43,0,0,0,0,0,0,0,0,0,0
include/util_varbuf.h,57,5,41,0,0,0,0,0,0,0,0,0,0
support/check_forensic,4,1,39,0,0,0,0,0,0,0,0,0,0
include/util_cookies.h,68,6,39,0,0,0,0,0,0,0,0,0,0
test/test_find.c,18,3,38,0,0,0,0,0,0,0,0,0,0
modules/ssl/config.m4,257,14,38,0,0,0,0,0,0,0,0,0,0
modules/filters/sed.h,20,2,36,0,0,0,0,0,0,0,0,0,0
test/test_parser.c,18,3,36,0,0,0,0,0,0,0,0,0,0
modules/dav/fs/repos.h,26,3,35,0,0,0,0,0,0,0,0,0,0
modules/dav/main/providers.c,45,4,34,0,0,0,0,0,0,0,0,0,0
include/ap_hooks.h,30,3,34,0,0,0,0,0,0,0,0,0,0
server/eoc_bucket.c,18,3,33,0,0,0,0,0,0,0,0,0,0
modules/lua/test/moonunit.lua,0,0,33,0,0,0,0,0,0,0,0,0,0
modules/lua/test/helpers.lua,0,0,32,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_xml2enc.h,0,0,32,0,0,0,0,0,0,0,0,0,0
include/mod_core.h,14,6,31,0,0,0,0,0,0,0,0,0,0
os/win32/modules.c,25,7,31,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_fn_import.c,18,4,30,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_disk_common.h,6,2,29,0,0,0,0,0,0,0,0,0,0
include/ap_release.h,195,51,29,0,0,0,0,0,0,0,0,0,0
server/mpm/event/pod.h,0,0,28,0,0,0,0,0,0,0,0,0,0
build/get-version.sh,18,4,28,0,0,0,0,0,0,0,0,0,0
build/nw_ver.awk,38,5,27,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_status.h,24,3,27,0,0,0,0,0,0,0,0,0,0
server/mpm/worker/pod.h,38,4,27,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_ratelimit.h,35,2,26,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_common.h,49,2,26,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_config.h,39,4,25,0,0,0,0,0,0,0,0,0,0
support/suexec.h,33,4,25,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_util_ssl.h,106,15,25,0,0,0,0,0,0,0,0,0,0
include/util_cfgtree.h,69,8,25,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_hook_import.c,22,5,25,0,0,0,0,0,0,0,0,0,0
include/http_main.h,61,12,24,0,0,0,0,0,0,0,0,0,0
include/http_connection.h,66,8,24,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_fn_export.c,20,5,24,0,0,0,0,0,0,0,0,0,0
include/ap_provider.h,54,5,24,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_hook_export.c,18,4,24,0,0,0,0,0,0,0,0,0,0
os/config.m4,16,4,24,0,0,0,0,0,0,0,0,0,0
include/util_time.h,60,6,24,0,0,0,0,0,0,0,0,0,0
server/util_cfgtree.c,17,4,24,0,0,0,0,0,0,0,0,0,0
server/mpm/netware/mpm_default.h,67,8,24,0,0,0,0,0,0,0,0,0,0
include/http_vhost.h,60,6,23,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_dbd.h,39,4,23,0,0,0,0,0,0,0,0,0,0
include/mod_request.h,73,2,23,0,0,0,0,0,0,0,0,0,0
build/mkdir.sh,14,2,23,0,0,0,0,0,0,0,0,0,0
os/netware/pre_nw.h,36,6,23,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/hooks.lua,0,0,23,0,0,0,0,0,0,0,0,0,0
support/SHA1/convert-sha1.pl,0,0,22,0,0,0,0,0,0,0,0,0,0
include/util_ebcdic.h,28,3,22,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_cgi.h,40,6,22,0,0,0,0,0,0,0,0,0,0
test/check_chunked,14,2,22,0,0,0,0,0,0,0,0,0,0
os/os2/util_os2.c,14,2,21,0,0,0,0,0,0,0,0,0,0
include/heartbeat.h,6,1,20,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_storage.h,56,7,19,0,0,0,0,0,0,0,0,0,0
modules/ldap/config.m4,99,11,19,0,0,0,0,0,0,0,0,0,0
test/test_select.c,14,2,19,0,0,0,0,0,0,0,0,0,0
modules/lua/lua_request.h,18,4,18,0,0,0,0,0,0,0,0,0,0
modules/arch/unix/config5.m4,40,11,18,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/config_tests.lua,0,0,17,0,0,0,0,0,0,0,0,0,0
modules/dav/fs/config6.m4,18,3,16,0,0,0,0,0,0,0,0,0,0
modules/metadata/config.m4,11,5,16,0,0,0,0,0,0,0,0,0,0
server/mpm/worker/mpm_default.h,49,8,15,0,0,0,0,0,0,0,0,0,0
include/util_charset.h,31,4,15,0,0,0,0,0,0,0,0,0,0
server/mpm/mpmt_os2/mpm_default.h,39,7,15,0,0,0,0,0,0,0,0,0,0
server/mpm/event/mpm_default.h,26,5,15,0,0,0,0,0,0,0,0,0,0
modules/ssl/mod_ssl.h,59,5,15,0,0,0,0,0,0,0,0,0,0
include/util_md5.h,38,5,14,0,0,0,0,0,0,0,0,0,0
include/ap_mmn.h,993,219,14,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/mpm_default.h,53,8,13,0,0,0,0,0,0,0,0,0,0
os/unix/os.h,34,6,13,0,0,0,0,0,0,0,0,0,0
modules/dav/main/config5.m4,7,3,13,0,0,0,0,0,0,0,0,0,0
server/mpm/event/config.m4,2,1,13,0,0,0,0,0,0,0,0,0,0
os/netware/os.h,37,6,13,0,0,0,0,0,0,0,0,0,0
server/mpm/prefork/mpm_default.h,49,8,12,0,0,0,0,0,0,0,0,0,0
modules/mappers/config9.m4,126,6,12,0,0,0,0,0,0,0,0,0,0
modules/cluster/config5.m4,16,2,12,0,0,0,0,0,0,0,0,0,0
include/util_xml.h,30,4,12,0,0,0,0,0,0,0,0,0,0
os/os2/core_header.def,0,0,12,0,0,0,0,0,0,0,0,0,0
modules/proxy/proxy_util.h,9,1,11,0,0,0,0,0,0,0,0,0,0
build/sysv_makefile,14,2,11,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_fdpass.h,0,0,11,0,0,0,0,0,0,0,0,0,0
modules/arch/unix/mod_unixd.h,2,1,11,0,0,0,0,0,0,0,0,0,0
server/buildmark.c,14,2,11,0,0,0,0,0,0,0,0,0,0
modules/loggers/config.m4,7,4,11,0,0,0,0,0,0,0,0,0,0
build/bsd_makefile,14,2,11,0,0,0,0,0,0,0,0,0,0
server/mpm/worker/config.m4,0,0,11,0,0,0,0,0,0,0,0,0,0
modules/dav/lock/config6.m4,20,4,11,0,0,0,0,0,0,0,0,0,0
modules/lua/lua_config.h,23,2,10,0,0,0,0,0,0,0,0,0,0
server/mpm/mpmt_os2/config.m4,0,0,10,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/config.m4,19,2,10,0,0,0,0,0,0,0,0,0,0
build/config-stubs,0,0,10,0,0,0,0,0,0,0,0,0,0
modules/http/config.m4,0,0,10,0,0,0,0,0,0,0,0,0,0
server/util_charset.c,18,3,8,0,0,0,0,0,0,0,0,0,0
modules/test/config.m4,6,3,8,0,0,0,0,0,0,0,0,0,0
os/os2/os.h,33,4,8,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_rewrite.h,26,4,8,0,0,0,0,0,0,0,0,0,0
modules/core/mod_so.h,2,1,7,0,0,0,0,0,0,0,0,0,0
server/mpm/prefork/config.m4,8,1,7,0,0,0,0,0,0,0,0,0,0
support/SHA1/htpasswd-sha1.pl,0,0,6,0,0,0,0,0,0,0,0,0,0
modules/examples/config.m4,0,0,6,0,0,0,0,0,0,0,0,0,0
os/bs2000/os.h,32,3,6,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/headers.lua,0,0,6,0,0,0,0,0,0,0,0,0,0
os/win32/win32_config_layout.h,0,0,6,0,0,0,0,0,0,0,0,0,0
server/config.m4,4,1,6,0,0,0,0,0,0,0,0,0,0
modules/lua/lua_apr.h,31,4,6,0,0,0,0,0,0,0,0,0,0
modules/proxy/balancers/config2.m4,20,2,6,0,0,0,0,0,0,0,0,0,0
os/bs2000/ebcdic.h,23,3,6,0,0,0,0,0,0,0,0,0,0
os/netware/netware_config_layout.h,0,0,6,0,0,0,0,0,0,0,0,0,0
os/unix/config.m4,0,0,5,0,0,0,0,0,0,0,0,0,0
include/ap_compat.h,19,3,5,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/other.lua,0,0,5,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_hook_export.h,14,2,5,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_suexec.h,26,4,5,0,0,0,0,0,0,0,0,0,0
modules/database/config.m4,2,1,4,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/simple.lua,3,1,4,0,0,0,0,0,0,0,0,0,0
modules/lua/test/htdocs/filters.lua,0,0,4,0,0,0,0,0,0,0,0,0,0
server/mpm/event/config3.m4,23,5,4,0,0,0,0,0,0,0,0,0,0
modules/debugging/config.m4,6,2,4,0,0,0,0,0,0,0,0,0,0
modules/slotmem/config.m4,4,2,4,0,0,0,0,0,0,0,0,0,0
modules/lua/test/lib/kangaroo.lua,0,0,4,0,0,0,0,0,0,0,0,0,0
modules/dav/lock/locks.h,26,3,4,0,0,0,0,0,0,0,0,0,0
server/mpm/worker/config3.m4,9,2,3,0,0,0,0,0,0,0,0,0,0
modules/echo/config.m4,2,1,3,0,0,0,0,0,0,0,0,0,0
modules/arch/win32/config.m4,0,0,3,0,0,0,0,0,0,0,0,0,0
server/mpm/mpmt_os2/config5.m4,10,2,3,0,0,0,0,0,0,0,0,0,0
os/os2/config.m4,0,0,3,0,0,0,0,0,0,0,0,0,0
modules/test/mod_optional_fn_export.h,14,2,2,0,0,0,0,0,0,0,0,0,0
modules/experimental/config.m4,33,8,2,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/config3.m4,9,2,2,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_userdir.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_alias.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_version.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_expires.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_forensic.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_include.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_setenvif.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_cgid.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_mime_magic.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_imagemap.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_asis.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
server/mpm/prefork/config3.m4,8,2,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_ident.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_usertrack.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_dir.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_ext_filter.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_unique_id.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_status.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_charset_lite.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_autoindex.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_rewrite.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_cgi.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_vhost_alias.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/http/mod_mime.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_info.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_file_cache.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/proxy/libproxy.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_env.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_actions.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_headers.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_cern_meta.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_speling.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_deflate.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_negotiation.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_config.exp,0,0,1,0,0,0,0,0,0,0,0,0,0
support/README,5,2,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_disk_cache.c,5010,58,0,0,0,0,0,0,0,0,0,0,0
configure.in,751,87,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUhttxt2dbm,521,5,0,0,0,0,0,0,0,0,0,0,0
server/mpm/prefork/mpm.h,39,8,0,0,0,0,0,0,0,0,0,0,0
support/apachectl.in,21,5,0,0,0,0,0,0,0,0,0,0,0
build/rpm/httpd.spec.in,718,23,0,0,0,0,0,0,0,0,0,0,0
server/mpm/worker/mpm.h,37,7,0,0,0,0,0,0,0,0,0,0,0
include/ap_config_layout.h.in,19,3,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_auth.h,113,15,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_cache.h,59,5,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_hash.h,86,7,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_pqueue.h,44,6,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/mod_dbd.h,13,1,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/mod_filter.c,5,1,0,0,0,0,0,0,0,0,0,0,0
modules/http/mod_core.h,78,8,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_so.h,24,3,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr.h,93,7,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_toolkit_compat.h,226,19,0,0,0,0,0,0,0,0,0,0,0
os/beos/beosd.h,24,3,0,0,0,0,0,0,0,0,0,0,0
os/beos/os.h,26,3,0,0,0,0,0,0,0,0,0,0,0
os/tpf/ebcdic.h,24,3,0,0,0,0,0,0,0,0,0,0,0
os/tpf/os.h,32,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/beos/beos.h,22,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/beos/mpm.h,34,5,0,0,0,0,0,0,0,0,0,0,0
server/mpm/beos/mpm_default.h,22,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/fdqueue.h,42,4,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/mpm.h,39,8,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/mpm_default.h,24,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/pod.h,38,4,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/leader/mpm.h,36,6,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/leader/mpm_default.h,23,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/perchild/mpm.h,36,6,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/perchild/mpm_default.h,23,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/threadpool/mpm.h,36,6,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/threadpool/mpm_default.h,23,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/threadpool/pod.h,23,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/mpmt_os2/mpm.h,25,5,0,0,0,0,0,0,0,0,0,0,0
server/mpm/netware/mpm.h,34,5,0,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/Win9xConHook.h,23,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/mpm.h,49,5,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/event.c,1461,53,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/leader/leader.c,288,9,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/threadpool/threadpool.c,290,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxy,215,13,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_eval.c,153,7,0,0,0,0,0,0,0,0,0,0,0
VERSIONING,12,2,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_parse.c,2338,4,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_parse.h,112,2,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_parse.y,97,4,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_scan.c,4689,7,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr_scan.l,84,4,0,0,0,0,0,0,0,0,0,0,0
Apache.dsw,1981,60,0,0,0,0,0,0,0,0,0,0,0
Makefile.win,1361,104,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/NWGNUmakefile,73,16,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUmakefile,58,14,0,0,0,0,0,0,0,0,0,0,0
modules/README,10,3,0,0,0,0,0,0,0,0,0,0,0
modules/NWGNUmakefile,141,14,0,0,0,0,0,0,0,0,0,0,0
modules/database/NWGNUmakefile,597,9,0,0,0,0,0,0,0,0,0,0,0
Makefile.in,95,32,0,0,0,0,0,0,0,0,0,0,0
build/rules.mk.in,31,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUmakefile,79,12,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthndbd,561,6,0,0,0,0,0,0,0,0,0,0,0
server/Makefile.in,92,19,0,0,0,0,0,0,0,0,0,0,0
NWGNUmakefile,821,45,0,0,0,0,0,0,0,0,0,0,0
build/config_vars.sh.in,36,6,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_mem_cache.c,463,14,0,0,0,0,0,0,0,0,0,0,0
modules/ldap/NWGNUmakefile,72,8,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_default.c,27,5,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_hash.c,89,7,0,0,0,0,0,0,0,0,0,0,0
modules/debug/mod_dumpio.c,44,3,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/mod_case_filter.c,91,7,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/mod_example.c,1598,18,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_so.c,126,8,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_scache_dbm.c,442,16,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_scache_shmcb.c,2340,16,0,0,0,0,0,0,0,0,0,0,0
server/mpm/beos/beos.c,489,12,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/fdqueue.c,106,11,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/perchild/perchild.c,264,7,0,0,0,0,0,0,0,0,0,0,0
test/zb.c,202,2,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_alias.c,26,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_default.c,96,11,0,0,0,0,0,0,0,0,0,0,0
modules/debug/mod_bucketeer.c,25,3,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/mod_case_filter_in.c,24,4,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_scache_dc.c,213,12,0,0,0,0,0,0,0,0,0,0,0
os/beos/beosd.c,22,3,0,0,0,0,0,0,0,0,0,0,0
os/beos/os.c,16,3,0,0,0,0,0,0,0,0,0,0,0
os/tpf/ebcdic.c,16,3,0,0,0,0,0,0,0,0,0,0,0
os/tpf/os.c,18,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/threadpool/pod.c,16,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/winnt/Win9xConHook.c,146,3,0,0,0,0,0,0,0,0,0,0,0
LAYOUT,39,10,0,0,0,0,0,0,0,0,0,0,0
README,122,9,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/README,7,2,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_imagemap.dsp,331,7,0,0,0,0,0,0,0,0,0,0,0
BuildBin.dsp,36,7,0,0,0,0,0,0,0,0,0,0,0
InstallBin.dsp,36,3,0,0,0,0,0,0,0,0,0,0,0
os/win32/BaseAddr.ref,277,36,0,0,0,0,0,0,0,0,0,0,0
libhttpd.dsp,376,23,0,0,0,0,0,0,0,0,0,0,0
INSTALL,85,5,0,0,0,0,0,0,0,0,0,0,0
build/win32/win32ver.awk,52,3,0,0,0,0,0,0,0,0,0,0,0
support/win32/ApacheMonitor.dsp,52,7,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUaccesscompat,562,6,0,0,0,0,0,0,0,0,0,0,0
srclib/pcre/printint.c,10,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthzdbd,563,7,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_cache.c,41,7,0,0,0,0,0,0,0,0,0,0,0
modules/cache/cache_pqueue.c,28,3,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_disk_cache.h,236,18,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/ssl_expr.c,65,4,0,0,0,0,0,0,0,0,0,0,0
server/mpm/experimental/event/pod.c,28,3,0,0,0,0,0,0,0,0,0,0,0
build/NWGNUtail.inc,441,20,0,0,0,0,0,0,0,0,0,0,0
build/install-bindist.sh.in,14,2,0,0,0,0,0,0,0,0,0,0,0
build/library.mk,14,2,0,0,0,0,0,0,0,0,0,0,0
build/ltlib.mk,14,2,0,0,0,0,0,0,0,0,0,0,0
build/program.mk,14,2,0,0,0,0,0,0,0,0,0,0,0
build/special.mk,15,3,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/Makefile.in,53,5,0,0,0,0,0,0,0,0,0,0,0
support/apxs.in,117,11,0,0,0,0,0,0,0,0,0,0,0
support/dbmmanage.in,60,3,0,0,0,0,0,0,0,0,0,0,0
support/envvars-std.in,14,2,0,0,0,0,0,0,0,0,0,0,1
support/log_server_status.in,14,2,0,0,0,0,0,0,0,0,0,0,0
support/logresolve.pl.in,14,2,0,0,0,0,0,0,0,0,0,0,0
support/phf_abuse_log.cgi.in,14,2,0,0,0,0,0,0,0,0,0,0,0
support/split-logfile.in,14,2,0,0,0,0,0,0,0,0,0,0,0
httpd.dsp,69,7,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_auth_basic.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_auth_digest.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_anon.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_dbd.dsp,77,7,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_dbm.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_default.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_file.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authnz_ldap.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_dbm.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_default.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_groupfile.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_host.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_user.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/arch/win32/mod_isapi.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_cache.dsp,91,7,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_disk_cache.dsp,67,6,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_file_cache.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_mem_cache.dsp,99,7,0,0,0,0,0,0,0,0,0,0,0
modules/database/mod_dbd.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/dav/fs/mod_dav_fs.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/dav/main/mod_dav.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/debug/mod_bucketeer.dsp,55,5,0,0,0,0,0,0,0,0,0,0,0
modules/debug/mod_dumpio.dsp,55,5,0,0,0,0,0,0,0,0,0,0,0
modules/echo/mod_echo.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_charset_lite.dsp,67,6,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_deflate.dsp,85,8,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_ext_filter.dsp,81,8,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_include.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_asis.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_autoindex.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_cgi.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_info.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/generators/mod_status.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/http/mod_mime.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/ldap/mod_ldap.dsp,247,12,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_config.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_forensic.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_logio.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_actions.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_alias.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_dir.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_negotiation.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_rewrite.dsp,79,7,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_speling.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_userdir.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/mod_vhost_alias.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_cern_meta.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_env.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_expires.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/mod_headers.dsp,75,6,0,0,0,0,0,0,0,0,0,0,0
